Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
img07.bmp,top_left,void,40,28,21.521,0.944,0.885,0.875,0.389,10.73,3.542,5.971
img07.bmp,top_left,void,41,11,11.207,0.954,1.23,0.846,0.611,6.755,2.021,3.742
img07.bmp,top_left,void,42,42,32.692,0.981,1.342,0.84,0.525,16.945,3.276,7.313
img07.bmp,bottom_left,part,0,38270,4159.531,0.12,-1.107,0.754,0.727,278.877,276.878,220.742
img07.bmp,bottom_left,void,1,154,50.627,0.747,1.187,0.951,0.623,18.476,12.274,14.003
img07.bmp,bottom_left,void,2,147,54.42,0.909,-1.268,0.891,0.533,22.484,9.365,13.681
img07.bmp,bottom_left,void,3,357,86.669,0.883,-1.372,0.935,0.536,33.506,15.714,21.32
img07.bmp,bottom_left,void,4,258,71.042,0.833,-1.401,0.928,0.597,25.981,14.39,18.124
img07.bmp,bottom_left,void,5,195,59.113,0.84,0.88,0.956,0.542,22.804,12.385,15.757
img07.bmp,bottom_left,void,6,56,35.042,0.972,0.841,0.918,0.333,17.749,4.182,8.444
img07.bmp,bottom_left,void,7,271,78.77,0.927,-1.385,0.928,0.553,32.188,12.096,18.575
img07.bmp,bottom_left,void,8,382,79.012,0.484,0.112,0.943,0.612,24.827,21.732,22.054
img07.bmp,bottom_left,void,9,398,81.012,0.544,0.784,0.943,0.612,25.821,21.664,22.511
img07.bmp,bottom_left,void,10,29,22.728,0.968,0.588,0.879,0.414,12.267,3.075,6.077
img07.bmp,bottom_left,void,11,369,88.119,0.868,-0.873,0.922,0.456,32.769,16.246,21.675
img07.bmp,bottom_left,void,12,353,81.113,0.77,0.124,0.944,0.609,28.289,18.054,21.2
img07.bmp,bottom_left,void,13,477,89.497,0.63,0.847,0.946,0.587,29.451,22.863,24.644
img07.bmp,bottom_left,void,14,229,84.32,0.971,0.161,0.867,0.489,37.03,8.878,17.075
img07.bmp,bottom_left,void,15,350,100.426,0.951,0.178,0.893,0.468,40.854,12.646,21.11
img07.bmp,bottom_left,void,16,2,0.0,1.0,0.785,1.0,0.5,2.828,0.0,1.596
img07.bmp,bottom_left,void,17,395,93.012,0.89,-1.362,0.916,0.534,35.435,16.188,22.426
img07.bmp,bottom_left,void,18,212,71.355,0.931,-1.026,0.895,0.421,29.075,10.615,16.429
img07.bmp,bottom_left,void,19,644,107.497,0.729,-1.359,0.946,0.605,36.821,25.187,28.635
img07.bmp,bottom_left,void,20,620,115.154,0.894,-1.127,0.938,0.515,44.592,19.988,28.096
img07.bmp,bottom_left,void,21,256,75.598,0.92,0.569,0.911,0.474,30.779,12.033,18.054
img07.bmp,bottom_left,void,22,142,56.971,0.949,-0.145,0.871,0.592,24.919,7.821,13.446
img07.bmp,bottom_left,void,23,636,117.74,0.89,-1.158,0.938,0.516,44.885,20.493,28.457
img07.bmp,bottom_left,void,24,387,88.184,0.85,0.559,0.921,0.561,32.682,17.232,22.198
img07.bmp,bottom_left,void,25,425,83.841,0.444,-0.177,0.944,0.632,25.841,23.16,23.262
img07.bmp,bottom_left,void,26,378,80.184,0.793,0.91,0.952,0.606,29.342,17.888,21.938
img07.bmp,bottom_left,void,27,60,29.692,0.817,-0.203,0.923,0.682,11.911,6.868,8.74
img07.bmp,bottom_left,void,28,339,83.012,0.874,1.175,0.934,0.53,31.471,15.28,20.776
img07.bmp,bottom_left,void,29,385,82.77,0.8,1.484,0.941,0.633,29.96,17.96,22.14
img07.bmp,bottom_left,void,30,435,86.805,0.291,0.487,0.944,0.597,25.635,24.523,23.534
img07.bmp,bottom_left,void,31,340,81.012,0.833,0.657,0.934,0.525,29.672,16.396,20.806
img07.bmp,bottom_left,void,32,95,43.592,0.928,-0.322,0.905,0.528,18.728,6.996,10.998
img07.bmp,bottom_left,void,33,373,79.598,0.66,-0.555,0.942,0.601,26.518,19.918,21.793
img07.bmp,bottom_left,void,34,407,83.841,0.565,0.167,0.942,0.585,26.752,22.067,22.764
img07.bmp,bottom_left,void,35,300,83.569,0.917,0.966,0.92,0.387,33.337,13.292,19.544
img07.bmp,bottom_left,void,36,451,92.083,0.82,0.956,0.947,0.542,33.713,19.28,23.963
img07.bmp,bottom_left,void,37,196,61.456,0.891,1.421,0.942,0.605,24.712,11.228,15.797
img07.bmp,bottom_left,void,38,98,45.006,0.913,-1.233,0.891,0.469,18.481,7.531,11.17
img07.bmp,bottom_left,void,39,89,46.142,0.961,1.427,0.864,0.578,21.294,5.903,10.645
img07.bmp,bottom_left,void,40,208,63.249,0.88,1.414,0.933,0.619,25.07,11.888,16.274
img07.bmp,bottom_left,void,41,141,57.87,0.947,1.289,0.904,0.493,24.965,7.989,13.399
img07.bmp,bottom_left,void,42,100,44.592,0.911,-1.267,0.901,0.526,18.347,7.554,11.284
img07.bmp,bottom_left,void,43,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img07.bmp,top_right,part,0,39106,3999.3,0.117,1.405,0.778,0.736,275.21,273.307,223.14
img07.bmp,top_right,void,1,87,38.556,0.883,1.368,0.926,0.68,15.939,7.471,10.525
img07.bmp,top_right,void,2,69,35.485,0.914,-1.44,0.885,0.657,15.355,6.243,9.373
img07.bmp,top_right,void,3,249,79.355,0.938,-1.413,0.915,0.508,32.175,11.175,17.806
img07.bmp,top_right,void,4,151,53.971,0.873,1.502,0.904,0.624,21.055,10.262,13.866
img07.bmp,top_right,void,5,81,40.042,0.944,0.894,0.92,0.45,18.285,6.054,10.155
img07.bmp,top_right,void,6,190,71.663,0.96,-1.401,0.892,0.523,31.186,8.722,15.554
img07.bmp,top_right,void,7,296,68.77,0.543,0.681,0.949,0.612,22.222,18.657,19.413
img07.bmp,top_right,void,8,325,74.184,0.66,0.986,0.942,0.591,24.781,18.623,20.342
img07.bmp,top_right,void,9,354,87.497,0.898,-0.948,0.922,0.457,34.016,14.981,21.23
img07.bmp,top_right,void,10,232,65.87,0.835,0.31,0.924,0.58,24.452,13.458,17.187
img07.bmp,top_right,void,11,366,79.841,0.739,0.763,0.938,0.563,27.681,18.644,21.587
img07.bmp,top_right,void,12,358,88.77,0.906,-1.37,0.923,0.552,34.761,14.745,21.35
img07.bmp,top_right,void,13,67,38.627,0.967,-0.535,0.882,0.358,18.988,4.81,9.236
img07.bmp,top_right,void,14,190,70.77,0.953,-1.042,0.905,0.399,29.944,9.097,15.554
img07.bmp,top_right,void,15,189,73.456,0.97,0.206,0.875,0.491,33.263,8.057,15.513
img07.bmp,top_right,void,16,91,55.521,0.987,0.174,0.827,0.481,27.826,4.48,10.764
img07.bmp,top_right,void,17,604,104.669,0.77,-1.388,0.948,0.611,36.689,23.431,27.732
img07.bmp,top_right,void,18,544,105.497,0.876,-1.162,0.932,0.536,40.11,19.358,26.318
img07.bmp,top_right,void,19,20,17.657,0.95,-0.239,0.833,0.556,9.039,2.833,5.046
img07.bmp,top_right,void,20,309,78.426,0.868,0.685,0.92,0.517,30.002,14.882,19.835
img07.bmp,top_right,void,21,552,106.669,0.869,-1.188,0.932,0.544,39.986,19.768,26.511
img07.bmp,top_right,void,22,475,91.598,0.746,0.67,0.965,0.607,32.105,21.367,24.592
img07.bmp,top_right,void,23,376,78.77,0.765,0.976,0.949,0.629,28.401,18.306,21.88
img07.bmp,top_right,void,24,342,73.698,0.623,0.121,0.95,0.684,24.691,19.312,20.867
img07.bmp,top_right,void,25,10,9.207,0.975,-0.156,0.909,0.714,7.251,1.622,3.568
img07.bmp,top_right,void,26,347,82.426,0.856,1.163,0.93,0.533,30.79,15.935,21.019
img07.bmp,top_right,void,27,347,76.77,0.748,1.43,0.94,0.62,26.967,17.892,21.019
img07.bmp,top_right,void,28,374,80.77,0.619,0.118,0.93,0.602,26.222,20.591,21.822
img07.bmp,top_right,void,29,445,87.255,0.696,0.687,0.951,0.61,29.499,21.185,23.803
img07.bmp,top_right,void,30,343,77.841,0.751,-0.43,0.945,0.557,27.238,17.971,20.898
img07.bmp,top_right,void,31,324,84.983,0.892,0.945,0.928,0.402,32.526,14.681,20.311
img07.bmp,top_right,void,32,358,79.941,0.734,0.044,0.942,0.617,27.433,18.644,21.35
img07.bmp,top_right,void,33,532,97.255,0.726,0.987,0.948,0.597,33.358,22.951,26.026
img07.bmp,top_right,void,34,18,14.657,0.956,-0.33,0.857,0.562,8.847,2.592,4.787
img07.bmp,top_right,void,35,56,34.385,0.971,0.559,0.862,0.373,17.979,4.277,8.444
img07.bmp,top_right,void,36,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img07.bmp,top_right,void,37,211,60.284,0.836,1.333,0.942,0.628,23.339,12.802,16.391
img07.bmp,top_right,void,38,104,42.87,0.858,-1.132,0.92,0.51,16.968,8.728,11.507
img07.bmp,top_right,void,39,21,16.899,0.963,0.783,0.875,0.375,10.154,2.747,5.171
img07.bmp,top_right,void,40,118,54.178,0.953,1.505,0.855,0.567,24.177,7.35,12.257
img07.bmp,top_right,void,41,241,63.941,0.79,1.346,0.956,0.602,23.86,14.636,17.517
img07.bmp,top_right,void,42,191,63.355,0.904,1.222,0.918,0.505,25.153,10.769,15.595
img07.bmp,top_right,void,43,48,29.178,0.913,0.814,0.857,0.436,12.713,5.193,7.818
img07.bmp,top_right,void,44,112,44.663,0.866,-1.126,0.918,0.519,17.766,8.885,11.942
img07.bmp,top_right,void,45,30,21.278,0.953,1.224,0.909,0.545,11.54,3.484,6.18
img07.bmp,top_right,void,46,48,32.278,0.973,1.32,0.857,0.5,16.673,3.828,7.818
img07.bmp,bottom_right,part,0,39071,3928.779,0.15,-1.251,0.772,0.717,277.402,274.26,223.04
img07.bmp,bottom_right,void,1,163,54.627,0.846,1.143,0.931,0.597,20.867,11.114,14.406
img07.bmp,bottom_right,void,2,132,50.385,0.881,-1.322,0.91,0.6,19.956,9.445,12.964
img07.bmp,bottom_right,void,3,389,91.841,0.888,-1.5,0.94,0.572,35.327,16.221,22.255
img07.bmp,bottom_right,void,4,244,67.627,0.795,-1.54,0.938,0.61,24.104,14.624,17.626
img07.bmp,bottom_right,void,5,149,53.113,0.898,0.79,0.943,0.517,21.512,9.462,13.774
img07.bmp,bottom_right,void,6,294,84.941,0.937,-1.452,0.913,0.553,34.955,12.193,19.348
img07.bmp,bottom_right,void,7,358,75.598,0.544,0.359,0.947,0.623,24.467,20.531,21.35
img07.bmp,bottom_right,void,8,393,81.255,0.615,0.777,0.938,0.581,26.486,20.891,22.369
img07.bmp,bottom_right,void,9,437,95.361,0.859,-0.997,0.93,0.459,35.089,17.991,23.588
img07.bmp,bottom_right,void,10,277,72.87,0.841,0.191,0.908,0.603,27.026,14.626,18.78
img07.bmp,bottom_right,void,11,102,48.284,0.956,-0.539,0.864,0.413,21.749,6.399,11.396
img07.bmp,bottom_right,void,12,426,84.083,0.656,0.697,0.955,0.584,28.137,21.232,23.289
img07.bmp,bottom_right,void,13,250,79.977,0.935,-1.116,0.896,0.411,32.039,11.385,17.841
img07.bmp,bottom_right,void,14,391,90.77,0.897,-1.395,0.924,0.572,35.652,15.729,22.312
img07.bmp,bottom_right,void,15,127,65.213,0.982,0.155,0.864,0.512,30.274,5.715,12.716
img07.bmp,bottom_right,void,16,222,81.113,0.966,0.146,0.871,0.514,35.131,9.116,16.812
img07.bmp,bottom_right,void,17,18,14.657,0.914,-0.22,0.857,0.643,7.562,3.063,4.787
img07.bmp,bottom_right,void,18,640,107.497,0.749,-1.414,0.948,0.608,37.188,24.629,28.546
img07.bmp,bottom_right,void,19,553,109.983,0.886,-1.114,0.931,0.482,41.376,19.156,26.535
img07.bmp,bottom_right,void,20,312,81.598,0.913,0.628,0.937,0.489,32.971,13.482,19.931
img07.bmp,bottom_right,void,21,474,95.255,0.816,0.647,0.939,0.549,34.497,19.951,24.567
img07.bmp,bottom_right,void,22,384,80.77,0.798,0.893,0.946,0.615,29.707,17.901,22.112
img07.bmp,bottom_right,void,23,565,107.497,0.885,-1.167,0.939,0.543,41.562,19.317,26.821
img07.bmp,bottom_right,void,24,13,9.414,0.94,-0.103,0.812,0.619,7.157,2.441,4.068
img07.bmp,bottom_right,void,25,334,74.77,0.621,-0.258,0.928,0.612,24.541,19.227,20.622
img07.bmp,bottom_right,void,26,333,83.012,0.879,1.173,0.925,0.537,31.535,15.015,20.591
img07.bmp,bottom_right,void,27,334,74.527,0.766,1.528,0.944,0.663,26.784,17.228,20.622
img07.bmp,bottom_right,void,28,413,88.426,0.786,0.736,0.934,0.546,30.811,19.055,22.931
img07.bmp,bottom_right,void,29,341,76.77,0.513,-0.253,0.932,0.593,23.952,20.562,20.837
img07.bmp,bottom_right,void,30,297,80.569,0.908,0.956,0.931,0.412,32.232,13.476,19.446
img07.bmp,bottom_right,void,31,309,73.255,0.735,-0.644,0.934,0.537,25.358,17.201,19.835
img07.bmp,bottom_right,void,32,490,95.74,0.788,1.021,0.95,0.554,33.784,20.788,24.978
img07.bmp,bottom_right,void,33,326,75.598,0.665,-0.23,0.931,0.57,25.061,18.707,20.373
img07.bmp,bottom_right,void,34,10,9.414,0.987,0.588,0.769,0.286,8.764,1.386,3.568
img07.bmp,bottom_right,void,35,177,57.87,0.88,1.438,0.957,0.619,22.928,10.875,15.012
img07.bmp,bottom_right,void,36,40,30.142,0.961,-1.14,0.816,0.357,14.598,4.022,7.136
img07.bmp,bottom_right,void,37,87,44.935,0.96,1.421,0.861,0.565,21.101,5.917,10.525
img07.bmp,bottom_right,void,38,188,60.87,0.866,1.449,0.935,0.58,23.458,11.713,15.472
img07.bmp,bottom_right,void,39,131,53.799,0.938,1.275,0.879,0.496,23.065,7.967,12.915
img07.bmp,bottom_right,void,40,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img07.bmp,bottom_right,void,41,49,31.556,0.953,-1.161,0.907,0.5,14.731,4.484,7.899
img08.bmp,top_left,part,0,37969,4153.992,0.13,-0.788,0.754,0.737,278.949,276.595,219.872
img08.bmp,top_left,void,1,94,38.349,0.766,-1.443,0.913,0.653,14.113,9.07,10.94
img08.bmp,top_left,void,2,97,47.556,0.94,-1.338,0.851,0.513,20.362,6.967,11.113
img08.bmp,top_left,void,3,220,74.148,0.951,-1.306,0.891,0.476,31.675,9.757,16.737
img08.bmp,top_left,void,4,201,63.799,0.89,-1.478,0.91,0.595,25.007,11.401,15.998
img08.bmp,top_left,void,5,158,55.698,0.889,0.974,0.935,0.494,22.149,10.16,14.184
img08.bmp,top_left,void,6,188,68.491,0.949,-1.339,0.9,0.505,29.076,9.152,15.472
img08.bmp,top_left,void,7,354,74.77,0.223,0.777,0.949,0.641,22.574,22.006,21.23
img08.bmp,top_left,void,8,377,79.598,0.522,1.125,0.942,0.604,25.004,21.334,21.909
img08.bmp,top_left,void,9,346,79.941,0.746,0.239,0.925,0.588,27.394,18.247,20.989
img08.bmp,top_left,void,10,313,82.326,0.91,-0.836,0.932,0.415,32.844,13.633,19.963
img08.bmp,top_left,void,11,459,88.083,0.658,0.937,0.946,0.586,29.347,22.11,24.175
img08.bmp,top_left,void,12,369,102.255,0.947,0.208,0.9,0.456,41.211,13.292,21.675
img08.bmp,top_left,void,13,241,85.32,0.97,0.187,0.873,0.463,37.456,9.174,17.517
img08.bmp,top_left,void,14,377,91.598,0.901,-1.305,0.926,0.536,35.416,15.352,21.909
img08.bmp,top_left,void,15,171,67.805,0.957,-0.94,0.905,0.346,29.018,8.449,14.755
img08.bmp,top_left,void,16,627,107.74,0.763,-1.302,0.944,0.574,37.343,24.135,28.255
img08.bmp,top_left,void,17,621,115.74,0.889,-1.137,0.934,0.516,44.183,20.238,28.119
img08.bmp,top_left,void,18,278,75.355,0.896,0.592,0.939,0.535,29.833,13.262,18.814
img08.bmp,top_left,void,19,625,116.326,0.892,-1.179,0.934,0.526,44.593,20.135,28.209
img08.bmp,top_left,void,20,171,56.935,0.92,-0.079,0.929,0.712,24.458,9.605,14.755
img08.bmp,top_left,void,21,437,84.426,0.414,0.391,0.948,0.624,25.997,23.668,23.588
img08.bmp,top_left,void,22,384,81.012,0.765,0.938,0.946,0.593,28.88,18.588,22.112
img08.bmp,top_left,void,23,416,87.941,0.795,0.524,0.943,0.603,31.693,19.205,23.015
img08.bmp,top_left,void,24,398,82.77,0.778,1.464,0.948,0.642,29.77,18.71,22.511
img08.bmp,top_left,void,25,372,85.598,0.856,1.204,0.937,0.554,31.963,16.55,21.763
img08.bmp,top_left,void,26,90,39.899,0.857,0.08,0.891,0.667,15.734,8.115,10.705
img08.bmp,top_left,void,27,467,91.255,0.521,0.524,0.928,0.575,28.26,24.116,24.384
img08.bmp,top_left,void,28,120,52.284,0.923,-0.239,0.87,0.496,20.913,8.051,12.361
img08.bmp,top_left,void,29,385,82.77,0.778,0.597,0.951,0.594,29.521,18.547,22.14
img08.bmp,top_left,void,30,418,82.426,0.64,-0.341,0.957,0.627,27.73,21.317,23.07
img08.bmp,top_left,void,31,456,89.255,0.69,0.322,0.925,0.594,30.069,21.753,24.096
img08.bmp,top_left,void,32,343,88.983,0.912,0.98,0.93,0.4,35.217,14.484,20.898
img08.bmp,top_left,void,33,516,96.669,0.777,0.943,0.959,0.597,34.407,21.654,25.632
img08.bmp,top_left,void,34,236,66.284,0.88,1.365,0.937,0.624,26.632,12.65,17.334
img08.bmp,top_left,void,35,146,52.87,0.856,-1.258,0.907,0.535,20.084,10.39,13.634
img08.bmp,top_left,void,36,120,57.113,0.943,1.517,0.889,0.6,23.227,7.718,12.361
img08.bmp,top_left,void,37,277,69.941,0.826,1.3,0.952,0.618,26.47,14.926,18.78
img08.bmp,top_left,void,38,199,65.941,0.934,1.256,0.926,0.49,28.115,10.052,15.918
img08.bmp,top_left,void,39,157,53.456,0.835,-1.236,0.913,0.575,20.011,11.021,14.139
img08.bmp,top_left,void,40,22,15.485,0.966,0.903,0.917,0.393,10.391,2.671,5.293
img08.bmp,top_left,void,41,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img08.bmp,top_left,void,42,38,28.864,0.983,1.374,0.776,0.447,16.951,3.082,6.956
img08.bmp,bottom_left,part,0,38783,4124.46,0.14,-0.995,0.76,0.679,279.346,276.596,222.216
img08.bmp,bottom_left,void,1,142,49.213,0.739,1.275,0.973,0.623,17.599,11.859,13.446
img08.bmp,bottom_left,void,2,130,53.627,0.928,-1.355,0.867,0.492,22.451,8.382,12.866
img08.bmp,bottom_left,void,3,328,85.012,0.896,-1.413,0.948,0.554,32.899,14.579,20.436
img08.bmp,bottom_left,void,4,245,68.663,0.847,-1.475,0.918,0.583,25.836,13.735,17.662
img08.bmp,bottom_left,void,5,190,57.113,0.824,0.854,0.96,0.556,21.7,12.299,15.554
img08.bmp,bottom_left,void,6,38,30.006,0.984,0.8,0.95,0.288,16.305,2.947,6.956
img08.bmp,bottom_left,void,7,240,77.941,0.937,-1.435,0.896,0.527,31.515,11.041,17.481
img08.bmp,bottom_left,void,8,368,75.941,0.45,0.057,0.963,0.669,24.07,21.497,21.646
img08.bmp,bottom_left,void,9,396,80.426,0.522,0.82,0.95,0.609,25.557,21.799,22.454
img08.bmp,bottom_left,void,10,344,84.29,0.881,-0.897,0.935,0.456,32.206,15.256,20.928
img08.bmp,bottom_left,void,11,22,18.485,0.978,0.562,0.815,0.367,11.511,2.424,5.293
img08.bmp,bottom_left,void,12,368,83.355,0.747,0.065,0.936,0.584,28.356,18.858,21.646
img08.bmp,bottom_left,void,13,475,87.497,0.621,0.811,0.958,0.606,29.047,22.776,24.592
img08.bmp,bottom_left,void,14,4,2.414,0.985,-0.393,0.667,0.5,4.828,0.828,2.257
img08.bmp,bottom_left,void,15,382,90.426,0.887,-1.409,0.923,0.543,34.595,15.944,22.054
img08.bmp,bottom_left,void,16,194,69.562,0.939,-1.054,0.915,0.408,28.588,9.813,15.717
img08.bmp,bottom_left,void,17,383,103.219,0.945,0.102,0.901,0.52,41.533,13.558,22.083
img08.bmp,bottom_left,void,18,242,86.87,0.971,0.096,0.883,0.537,38.184,9.105,17.553
img08.bmp,bottom_left,void,19,621,105.497,0.74,-1.427,0.947,0.612,36.221,24.361,28.119
img08.bmp,bottom_left,void,20,619,115.154,0.894,-1.198,0.934,0.521,44.355,19.889,28.074
img08.bmp,bottom_left,void,21,239,72.113,0.923,0.496,0.919,0.502,29.741,11.415,17.444
img08.bmp,bottom_left,void,22,371,87.184,0.839,0.459,0.928,0.544,31.462,17.137,21.734
img08.bmp,bottom_left,void,23,359,78.426,0.802,0.826,0.955,0.623,28.813,17.215,21.38
img08.bmp,bottom_left,void,24,150,56.971,0.94,-0.21,0.904,0.625,24.576,8.361,13.82
img08.bmp,bottom_left,void,25,622,114.912,0.889,-1.235,0.937,0.544,44.208,20.206,28.142
img08.bmp,bottom_left,void,26,433,82.77,0.345,-0.076,0.956,0.666,25.371,23.815,23.48
img08.bmp,bottom_left,void,27,322,81.841,0.88,1.103,0.92,0.495,31.024,14.713,20.248
img08.bmp,bottom_left,void,28,372,80.527,0.798,1.414,0.947,0.653,29.219,17.612,21.763
img08.bmp,bottom_left,void,29,321,77.355,0.831,0.536,0.941,0.566,28.497,15.867,20.217
img08.bmp,bottom_left,void,30,66,33.314,0.828,-0.235,0.892,0.611,12.975,7.284,9.167
img08.bmp,bottom_left,void,31,446,88.669,0.344,0.567,0.937,0.569,26.297,24.689,23.83
img08.bmp,bottom_left,void,32,106,46.627,0.932,-0.376,0.906,0.482,20.272,7.355,11.617
img08.bmp,bottom_left,void,33,426,91.497,0.827,0.856,0.936,0.507,32.972,18.521,23.289
img08.bmp,bottom_left,void,34,279,78.569,0.92,0.904,0.93,0.385,32.154,12.599,18.848
img08.bmp,bottom_left,void,35,373,79.255,0.623,-0.582,0.94,0.576,25.977,20.324,21.793
img08.bmp,bottom_left,void,36,417,84.184,0.554,0.267,0.941,0.621,26.897,22.393,23.042
img08.bmp,bottom_left,void,37,185,58.87,0.895,1.334,0.944,0.593,24.264,10.82,15.348
img08.bmp,bottom_left,void,38,84,44.763,0.954,1.373,0.848,0.5,20.222,6.042,10.342
img08.bmp,bottom_left,void,39,107,46.627,0.904,-1.306,0.877,0.535,18.765,8.019,11.672
img08.bmp,bottom_left,void,40,208,64.113,0.871,1.33,0.92,0.55,24.647,12.11,16.274
img08.bmp,bottom_left,void,41,136,55.87,0.95,1.219,0.883,0.453,24.568,7.7,13.159
img08.bmp,bottom_left,void,42,113,48.006,0.897,-1.341,0.89,0.538,19.032,8.404,11.995
img08.bmp,top_right,part,0,38788,4125.59,0.097,-1.571,0.767,0.733,276.737,275.44,222.231
img08.bmp,top_right,void,1,100,40.971,0.857,1.409,0.893,0.654,16.343,8.433,11.284
img08.bmp,top_right,void,2,88,42.935,0.919,-1.405,0.854,0.543,17.83,7.021,10.585
img08.bmp,top_right,void,3,265,81.148,0.938,-1.391,0.904,0.491,33.149,11.51,18.369
img08.bmp,top_right,void,4,174,57.178,0.872,1.554,0.921,0.63,22.37,10.969,14.884
img08.bmp,top_right,void,5,104,44.87,0.929,0.874,0.963,0.464,19.532,7.229,11.507
img08.bmp,top_right,void,6,209,76.698,0.959,-1.383,0.893,0.498,32.508,9.191,16.313
img08.bmp,top_right,void,7,339,73.598,0.484,0.711,0.952,0.614,23.361,20.443,20.776
img08.bmp,top_right,void,8,369,78.184,0.64,1.038,0.949,0.617,26.011,19.992,21.675
img08.bmp,top_right,void,9,259,71.32,0.832,0.305,0.915,0.533,26.066,14.444,18.16
img08.bmp,top_right,void,10,372,91.533,0.9,-0.957,0.93,0.434,35.084,15.288,21.763
img08.bmp,top_right,void,11,415,84.083,0.697,0.814,0.956,0.57,28.515,20.445,22.987
img08.bmp,top_right,void,12,366,90.184,0.906,-1.353,0.92,0.55,35.35,14.964,21.587
img08.bmp,top_right,void,13,54,35.385,0.976,-0.531,0.831,0.36,18.227,3.947,8.292
img08.bmp,top_right,void,14,212,75.598,0.951,-1.034,0.906,0.393,31.662,9.76,16.429
img08.bmp,top_right,void,15,213,81.698,0.968,0.189,0.884,0.467,35.139,8.8,16.468
img08.bmp,top_right,void,16,145,67.592,0.98,0.182,0.853,0.474,31.871,6.346,13.587
img08.bmp,top_right,void,17,620,104.912,0.766,-1.383,0.954,0.611,36.885,23.733,28.096
img08.bmp,top_right,void,18,586,108.912,0.871,-1.163,0.945,0.543,41.175,20.261,27.315
img08.bmp,top_right,void,19,12,11.414,0.973,-0.213,0.8,0.5,8.316,1.903,3.909
img08.bmp,top_right,void,20,323,80.012,0.872,0.689,0.92,0.52,30.603,15.005,20.279
img08.bmp,top_right,void,21,584,109.497,0.877,-1.188,0.937,0.548,41.538,19.994,27.269
img08.bmp,top_right,void,22,480,92.77,0.75,0.673,0.958,0.613,32.551,21.53,24.722
img08.bmp,top_right,void,23,387,79.598,0.764,0.964,0.946,0.62,28.72,18.528,22.198
img08.bmp,top_right,void,24,365,78.527,0.614,0.099,0.941,0.644,25.582,20.185,21.558
img08.bmp,top_right,void,25,26,19.621,0.976,-0.11,0.867,0.722,12.325,2.699,5.754
img08.bmp,top_right,void,26,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img08.bmp,top_right,void,27,345,82.184,0.852,1.178,0.932,0.548,30.658,16.058,20.959
img08.bmp,top_right,void,28,367,78.184,0.756,1.434,0.948,0.633,27.939,18.273,21.617
img08.bmp,top_right,void,29,6,5.414,0.816,0.785,1.0,0.667,3.651,2.108,2.764
img08.bmp,top_right,void,30,384,82.77,0.609,0.13,0.934,0.596,26.458,20.977,22.112
img08.bmp,top_right,void,31,445,88.426,0.711,0.69,0.949,0.589,30.152,21.209,23.803
img08.bmp,top_right,void,32,360,78.426,0.718,-0.449,0.94,0.584,27.022,18.811,21.409
img08.bmp,top_right,void,33,379,82.77,0.742,0.027,0.924,0.602,28.608,19.177,21.967
img08.bmp,top_right,void,34,328,83.983,0.899,0.942,0.929,0.423,33.006,14.484,20.436
img08.bmp,top_right,void,35,53,33.314,0.963,-0.285,0.898,0.589,16.006,4.305,8.215
img08.bmp,top_right,void,36,536,98.083,0.729,0.985,0.954,0.584,33.593,22.984,26.124
img08.bmp,top_right,void,37,52,36.213,0.977,0.55,0.852,0.347,17.807,3.799,8.137
img08.bmp,top_right,void,38,210,61.113,0.843,1.353,0.921,0.6,23.587,12.698,16.352
img08.bmp,top_right,void,39,110,44.042,0.879,-1.132,0.902,0.509,18.017,8.6,11.835
img08.bmp,top_right,void,40,13,12.414,0.982,0.759,0.867,0.31,9.392,1.75,4.068
img08.bmp,top_right,void,41,109,46.935,0.944,1.512,0.932,0.649,21.526,7.132,11.781
img08.bmp,top_right,void,42,243,65.113,0.787,1.366,0.938,0.623,23.727,14.647,17.59
